[8178.986020565033, 8177.778612434864, 8327.960952997208, 8238.281135380268, 8300.561301112175, 8578.786040604115, 8609.784636080265, 8842.8521245718, 9311.773854970932, 10189.873210132122, 11069.974969506264, 10251.242779552937, 8795.030418097973, 7899.097456097603, 7427.399843215942, 7049.847038567066, 6756.297562241554, 6289.798170924187, 6112.36948466301, 6071.297439098358, 5863.823933362961]
[8472.028616905212, 8655.831691026688, 8608.97803068161, 8736.688085854053, 8756.579215109348, 8842.544722259045, 9020.43397140503, 9153.278979122639, 9862.35482007265, 10569.216029524803, 11419.348963975906, 10462.38545435667, 9131.917865872383, 8242.29198384285, 7683.242231667042, 7206.289084196091, 6890.738323748112, 6558.7833297252655, 6507.2561020851135, 6238.585185825825, 6033.662809610367]
[9013.203813314438, 9025.216677844524, 9048.3307954669, 9102.3649456501, 8950.90443611145, 9110.047379016876, 9254.658479809761, 9628.49814659357, 10229.852044224739, 11151.60719436407, 12050.950755774975, 10720.516401469707, 9397.5643299222, 8379.011987805367, 7944.785403609276, 7541.580504655838, 7177.877509891987, 6833.411647677422, 6810.710672199726, 6431.416274189949, 6200.211673080921]
[9324.729310333729, 9377.148920297623, 9505.83051687479, 9343.382889866829, 9583.456835627556, 9725.800254642963, 9791.7686778903, 10285.478143334389, 10761.204613626003, 11536.909934997559, 12162.371095716953, 11272.118723154068, 9839.418955385685, 8738.030406951904, 8212.424899101257, 7892.292746961117, 7434.078944385052, 7123.203461229801, 6859.607968568802, 6581.575965583324, 6493.682310283184]
[9826.148315012455, 10124.115521848202, 9824.483710110188, 10078.570401906967, 9732.005073904991, 9949.969649851322, 10379.065997004509, 10624.261034190655, 11249.833969593048, 12047.750701248646, 13041.035393893719, 12026.730863630772, 10551.177583754063, 9292.302807092667, 8710.412408947945, 8122.806654155254, 7901.918913424015, 7490.311960220337, 7407.745400607586, 7083.534319937229, 6829.680435717106]
[10726.22966504097, 10472.133351922035, 10578.004951894283, 10613.48010212183, 10515.23526853323, 10758.109622478485, 10992.473507344723, 11456.95529639721, 12336.660067737103, 13322.080664098263, 14254.365812242031, 12961.03791642189, 11026.268923997879, 10010.525924384594, 9235.329888522625, 8696.948003590107, 8376.933295428753, 8132.254163384438, 7710.227469623089, 7612.126879870892, 7212.698939502239]
[11314.351238787174, 11272.436991035938, 11148.334056735039, 11482.353470563889, 11228.377374649048, 11580.667095184326, 11759.71342676878, 12364.50068873167, 13232.527048707008, 14340.171811819077, 15360.618494927883, 13608.470126330853, 11760.874813377857, 10662.562554955482, 9758.24227142334, 9407.243043243885, 8670.639776408672, 8430.163254499435, 8235.71035939455, 7857.439759075642, 7675.892616271973]
[12434.541544675827, 12353.770821869373, 12081.134567916393, 12336.531709074974, 12295.565489828587, 12402.670049250126, 12518.929255127907, 12702.0983466506, 13974.38013190031, 15569.200125515461, 16656.394322037697, 15123.734283149242, 12588.564703762531, 11156.79679119587, 10710.409729480743, 10112.773334622383, 9421.345902740955, 9182.514763116837, 8806.489308297634, 8306.945842206478, 8291.425131380558]
[14195.090426146984, 13923.43838506937, 14044.502731442451, 13923.990576982498, 13914.677035450935, 13964.298437535763, 14420.812001943588, 14452.660785138607, 15455.73899769783, 18255.24888420105, 20497.477178633213, 17786.614299416542, 14383.19790828228, 12496.473055899143, 11938.689844310284, 11246.405243992805, 10760.764722108841, 10194.49936068058, 9792.983292996883, 9379.245170295238, 9209.003347098827]
[16492.737500429153, 16460.94931334257, 16482.302934408188, 16619.409352362156, 16633.69958871603, 16566.80970519781, 17111.047392249107, 17722.725896835327, 19960.847301602364, 23919.23782467842, 27596.564314186573, 22807.735955774784, 17665.901933312416, 15063.207227766514, 13577.048422694206, 12653.930994212627, 12462.96785068512, 11891.090967774391, 11254.908390164375, 10860.615857899189, 10398.892996191978]
[19083.414040505886, 18862.353733301163, 18341.282489657402, 18627.634348511696, 18981.092905521393, 18845.404205977917, 19204.760127305984, 20657.393949508667, 23345.225505948067, 29253.72540384531, 36306.49701941013, 26589.383476436138, 20093.807949721813, 16667.682798981667, 15284.166262626648, 14200.717101156712, 13185.695081233978, 13137.479206979275, 12619.718461751938, 11620.299913942814, 11323.366273343563]
[18526.83362722397, 17776.915498256683, 17705.7585952878, 18094.872429728508, 18247.014691531658, 18180.456488251686, 18473.477749049664, 19175.45431149006, 21402.796573102474, 25423.534567713737, 28422.47193223238, 22816.386961996555, 17812.1648452878, 14969.578207552433, 14030.137417137623, 13257.173042654991, 12612.596027314663, 12004.52089637518, 11569.521865308285, 11290.966236412525, 10688.455988645554]
[17384.34870970249, 17035.975004851818, 16879.15153568983, 16843.73513752222, 16714.841870307922, 16821.71166807413, 16713.78211814165, 17300.16213619709, 18682.125836908817, 21533.68054419756, 22267.576204180717, 18892.678562760353, 15473.322021484375, 13713.962286174297, 12936.697300195694, 12235.60394513607, 11539.337229967117, 11083.142256855965, 10773.183856606483, 10204.585618972778, 9805.55436438322]
[16476.857274532318, 16296.175462126732, 16140.585023760796, 15976.3580955863, 15702.30951988697, 16139.942241847515, 16362.56990802288, 16428.654037177563, 17195.92607575655, 18989.16341561079, 19602.9216093421, 17160.589557886124, 14077.647973716259, 12576.05932378769, 12018.543817996979, 11357.64684677124, 10912.186374664307, 10663.450384378433, 10002.172673344612, 9569.905286431313, 9360.789733290672]
