[4797.180043458939, 4758.37712007761, 4724.312296807766, 4755.164001703262, 4837.684319257736, 4974.08566147089, 5041.0379057228565, 5167.058432161808, 5477.2910950779915, 6084.478119671345, 6699.879471153021, 5919.269714891911, 5104.850619345903, 4737.946525752544, 4342.474922388792, 4300.175203084946, 4178.3321768045425, 3870.6828958392143, 3604.0727729201317, 3686.7698521614075, 3301.733898818493]
[4847.8526738882065, 4885.9996529221535, 5064.873880147934, 4973.993638813496, 5014.291550576687, 5258.959283292294, 5336.391115903854, 5390.683899641037, 5475.321090221405, 6215.857878684998, 6847.678979635239, 6319.042995989323, 5413.160823941231, 4947.232716977596, 4739.475840553641, 4466.432827591896, 4211.675451815128, 3948.025630533695, 3767.3730078935623, 3828.784832417965, 3460.961997628212]
[5128.175023972988, 5166.5302503705025, 5216.821534752846, 5355.6025801301, 5417.276946902275, 5250.623384237289, 5406.022515654564, 5653.52413135767, 6049.269184589386, 6463.103341817856, 7519.671292126179, 6617.318339347839, 5582.615036487579, 5306.659650981426, 4768.302594035864, 4549.042716145515, 4470.578174293041, 4127.492251992226, 4068.7273319363594, 3899.783836007118, 3813.741954267025]
[5367.536208510399, 5379.812346637249, 5529.050489962101, 5806.266331136227, 5457.864259719849, 5795.17985022068, 5732.425461113453, 5839.689634501934, 6090.5772468447685, 6857.133714288473, 7795.23243419826, 6797.529914796352, 6157.872833609581, 5542.416147351265, 5038.901202946901, 4751.775627613068, 4695.023518204689, 4476.878019332886, 4269.629234969616, 3994.656024813652, 3856.4122003912926]
[5696.434413135052, 5751.072877109051, 5769.611407637596, 5909.46017819643, 6037.462042272091, 6002.9365110993385, 6117.216001689434, 6204.241122543812, 6651.466684639454, 7189.094736278057, 8198.805862993002, 7168.44202375412, 6408.616466999054, 5835.602357387543, 5302.641310364008, 5109.113640487194, 4982.841041505337, 4762.388777077198, 4363.936560928822, 4191.536247968674, 3994.6992654800415]
[6054.936648309231, 6079.369989216328, 6189.227465808392, 6265.173391759396, 6477.192560434341, 6453.451886832714, 6541.851731240749, 6792.900564491749, 7142.219752073288, 7824.812516450882, 8713.082465946674, 7686.782525599003, 6801.4834960103035, 6205.213965117931, 5930.392564848065, 5472.805910885334, 5272.326371192932, 4528.16895455122, 4608.16667175293, 4397.228924036026, 4172.900214254856]
[6475.129260599613, 6413.177854657173, 6463.780701518059, 6727.565275192261, 6637.266964912415, 6913.049249351025, 7226.836463272572, 7591.505003809929, 7517.547604262829, 8632.73298496008, 9310.036206483841, 8120.474170833826, 7279.786246538162, 6747.485643684864, 6454.701706603169, 5856.915338695049, 5458.1713708639145, 5039.24072688818, 4712.395981490612, 4515.461564540863, 4420.443314015865]
[7102.825467586517, 7017.307622075081, 7076.396096944809, 7222.407944619656, 7347.350529551506, 7360.019857048988, 7714.5891281962395, 8281.600609004498, 8669.2197625041, 9485.400795221329, 10721.50146344304, 9449.36106467247, 8158.225084453821, 7532.590286612511, 6714.167932629585, 6354.934241771698, 5928.953654170036, 5489.479776859283, 5237.4888597130775, 4887.645327985287, 4699.313971579075]
[8011.736557722092, 7846.297740519047, 8118.2187576293945, 8098.190247178078, 8142.995560050011, 8204.195632576942, 8530.121095269918, 9159.951841831207, 9939.653213381767, 11244.361819982529, 13307.018388986588, 11678.419339835644, 9841.618296205997, 8307.53040677309, 7446.082381919026, 6938.934074997902, 6457.658735752106, 6002.1086549162865, 5646.179089188576, 5380.2362695634365, 5128.292265474796]
[9528.153303086758, 9402.528225719929, 9315.856651127338, 9598.375522643328, 9598.760696291924, 9841.554541170597, 10315.089508473873, 10752.44501143694, 12373.956180691719, 15736.192778676748, 21517.98410511017, 16376.245419740677, 11919.96739423275, 9666.789967179298, 8501.326775223017, 7920.590941220522, 7589.751387536526, 7021.541868567467, 6516.053317070007, 6065.615833103657, 5791.207525193691]
